ReleaseURL,Release,Gross,Theaters,TotalGross,ReleaseDate,DistributorURL,Distributor,datetime,Month
/release/rl3825436161/?ref_=bo_yld_table_413,Endless Poetry,"$153,440",18,"$153,440",Jul 14,https://pro.imdb.com/company/co0395743/boxoffice/?view=releases&ref_=mojo_yld_table_413&rf=mojo_yld_table_413,ABKCO Films,2017-07-14,7
/release/rl3808593409/?ref_=bo_yld_table_414,Bombshell: The Hedy Lamarr Story,"$153,003",36,"$820,300",Nov 24,https://pro.imdb.com/company/co0078470/boxoffice/?view=releases&ref_=mojo_yld_table_414&rf=mojo_yld_table_414,Zeitgeist Films,2017-11-24,11
/release/rl1694664193/?ref_=bo_yld_table_415,Ex Libris: New York Public Library,"$151,356",15,"$158,192",Sep 13,https://pro.imdb.com/company/co0013680/boxoffice/?view=releases&ref_=mojo_yld_table_415&rf=mojo_yld_table_415,Zipporah Films,2017-09-13,9
/release/rl1476429313/?ref_=bo_yld_table_416,The Void,"$151,042",31,"$151,042",Apr 7,https://pro.imdb.com/company/co0092769/boxoffice/?view=releases&ref_=mojo_yld_table_416&rf=mojo_yld_table_416,Screen Media Films,2017-04-07,4
/release/rl2684585473/?ref_=bo_yld_table_417,The Unknown Girl,"$150,549",28,"$150,549",Sep 8,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_417&rf=mojo_yld_table_417,IFC Films,2017-09-08,9
/release/rl2667808257/?ref_=bo_yld_table_418,Blade of the Immortal,"$150,532",31,"$150,532",Nov 3,https://pro.imdb.com/company/co0134717/boxoffice/?view=releases&ref_=mojo_yld_table_418&rf=mojo_yld_table_418,Magnolia Pictures,2017-11-03,11
/release/rl2189264385/?ref_=bo_yld_table_419,Jack Reacher: Never Go Back,"$150,139","3,780","$58,697,076",Oct 21,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_419&rf=mojo_yld_table_419,Paramount Pictures,2017-10-21,10
/release/rl1510180353/?ref_=bo_yld_table_420,Restless Creature: Wendy Whelan,"$147,780",8,"$147,780",May 23,https://pro.imdb.com/company/co0096337/boxoffice/?view=releases&ref_=mojo_yld_table_420&rf=mojo_yld_table_420,Abramorama,2017-05-23,5
/release/rl1829078529/?ref_=bo_yld_table_421,The Ex-File 3: The Return of The Exes,"$146,172",24,"$838,959",Dec 29,https://pro.imdb.com/company/co0316267/boxoffice/?view=releases&ref_=mojo_yld_table_421&rf=mojo_yld_table_421,China Lion Film Distribution,2017-12-29,12
/release/rl3221456385/?ref_=bo_yld_table_422,The Last Dalai Lama?,"$145,524",18,"$145,524",Jul 7,https://pro.imdb.com/company/co0142938/boxoffice/?view=releases&ref_=mojo_yld_table_422&rf=mojo_yld_table_422,Matson Films,2017-07-07,7
/release/rl352421377/?ref_=bo_yld_table_423,A Man Called Ove,"$145,317",194,"$3,479,315",Sep 30,https://pro.imdb.com/company/co0235025/boxoffice/?view=releases&ref_=mojo_yld_table_423&rf=mojo_yld_table_423,Music Box Films,2017-09-30,9
/release/rl805668353/?ref_=bo_yld_table_424,Irving Berlin's Holiday Inn The Broadway Musical,"$144,550",395,"$144,550",Nov 16,https://pro.imdb.com/company/co0360057/boxoffice/?view=releases&ref_=mojo_yld_table_424&rf=mojo_yld_table_424,Fathom Events,2017-11-16,11
/release/rl486770177/?ref_=bo_yld_table_425,Chavela,"$142,653",14,"$148,666",Oct 4,https://pro.imdb.com/company/co0235025/boxoffice/?view=releases&ref_=mojo_yld_table_425&rf=mojo_yld_table_425,Music Box Films,2017-10-04,10
/release/rl2164622849/?ref_=bo_yld_table_426,Lupin the 3rd: Castle of Cagliostro,"$142,425",571,"$142,425",Sep 8,https://pro.imdb.com/company/co0133928/boxoffice/?view=releases&ref_=mojo_yld_table_426&rf=mojo_yld_table_426,Eleven Arts,2017-09-08,9
/release/rl788891137/?ref_=bo_yld_table_427,The Other Side of Hope,"$136,339",11,"$183,943",Dec 1,https://pro.imdb.com/company/co0052424/boxoffice/?view=releases&ref_=mojo_yld_table_427&rf=mojo_yld_table_427,Janus Films,2017-12-01,12
/release/rl3799942657/?ref_=bo_yld_table_428,The Handmaiden,"$133,194",125,"$2,006,788",Oct 21,https://pro.imdb.com/company/co0134717/boxoffice/?view=releases&ref_=mojo_yld_table_428&rf=mojo_yld_table_428,Magnolia Pictures,2017-10-21,10
/release/rl318998017/?ref_=bo_yld_table_429,"Hare Krishna! The Mantra, the Movement and the Swami Who Started It","$133,006",54,"$133,006",Jun 16,https://pro.imdb.com/company/co0096337/boxoffice/?view=releases&ref_=mojo_yld_table_429&rf=mojo_yld_table_429,Abramorama,2017-06-16,6
/release/rl3087238657/?ref_=bo_yld_table_430,Dawson City: Frozen Time,"$132,369",8,"$132,369",Oct 2,https://pro.imdb.com/company/co0291948/boxoffice/?view=releases&ref_=mojo_yld_table_430&rf=mojo_yld_table_430,Kino Lorber,2017-10-02,10
/release/rl2567079425/?ref_=bo_yld_table_431,Thelma,"$132,011",39,"$147,391",Nov 10,https://pro.imdb.com/company/co0468371/boxoffice/?view=releases&ref_=mojo_yld_table_431&rf=mojo_yld_table_431,The Orchard,2017-11-10,11
/release/rl1644267009/?ref_=bo_yld_table_432,Things to Come,"$130,714",22,"$388,140",Dec 2,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_432&rf=mojo_yld_table_432,IFC Films,2017-12-02,12
/release/rl2986575361/?ref_=bo_yld_table_433,Moka,"$129,547",18,"$129,547",Jun 14,https://pro.imdb.com/company/co0087326/boxoffice/?view=releases&ref_=mojo_yld_table_433&rf=mojo_yld_table_433,Film Movement,2017-06-14,6
/release/rl721651201/?ref_=bo_yld_table_434,City of Ghosts,"$128,015",18,"$128,015",Jul 7,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_434&rf=mojo_yld_table_434,IFC Films,2017-07-07,7
/release/rl2533590529/?ref_=bo_yld_table_435,Marie Curie: The Courage of Knowledge,"$127,986",11,"$127,986",Jun 30,-,-,2017-06-30,6
/release/rl1124107777/?ref_=bo_yld_table_436,The B-Side: Elsa Dorfman's Portrait Photography,"$125,227",25,"$125,227",Jun 30,https://pro.imdb.com/company/co0623930/boxoffice/?view=releases&ref_=mojo_yld_table_436&rf=mojo_yld_table_436,Neon,2017-06-30,6
/release/rl990086657/?ref_=bo_yld_table_437,Buena Vista Social Club: Adios,"$123,445",80,"$123,445",May 26,https://pro.imdb.com/company/co0471578/boxoffice/?view=releases&ref_=mojo_yld_table_437&rf=mojo_yld_table_437,Broad Green Pictures,2017-05-26,5
/release/rl671450625/?ref_=bo_yld_table_438,Explosion,"$122,700",34,"$122,700",Nov 24,https://pro.imdb.com/company/co0316267/boxoffice/?view=releases&ref_=mojo_yld_table_438&rf=mojo_yld_table_438,China Lion Film Distribution,2017-11-24,11
/release/rl2203813377/?ref_=bo_yld_table_439,Inferno,"$121,923","3,576","$34,343,574",Oct 28,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_439&rf=mojo_yld_table_439,Sony Pictures Entertainment (SPE),2017-10-28,10
/release/rl252020225/?ref_=bo_yld_table_440,The Thousand Faces of Dunjia,"$120,805",27,"$122,865",Dec 15,https://pro.imdb.com/company/co0227523/boxoffice/?view=releases&ref_=mojo_yld_table_440&rf=mojo_yld_table_440,Well Go USA Entertainment,2017-12-15,12
/release/rl4060317185/?ref_=bo_yld_table_441,Our Time Will Come,"$114,560",18,"$114,560",Jul 7,https://pro.imdb.com/company/co0316267/boxoffice/?view=releases&ref_=mojo_yld_table_441&rf=mojo_yld_table_441,China Lion Film Distribution,2017-07-07,7
/release/rl1459783169/?ref_=bo_yld_table_442,Big Sonia,"$113,604",4,"$212,471",Nov 17,https://pro.imdb.com/company/co0181537/boxoffice/?view=releases&ref_=mojo_yld_table_442&rf=mojo_yld_table_442,Argot Pictures,2017-11-17,11
/release/rl855803393/?ref_=bo_yld_table_443,"We Love You, Sally Carmichael!","$113,435",11,"$113,435",Aug 4,https://pro.imdb.com/company/co0482851/boxoffice/?view=releases&ref_=mojo_yld_table_443&rf=mojo_yld_table_443,Purdie Distribution,2017-08-04,8
/release/rl1996719617/?ref_=bo_yld_table_444,Abacus: Small Enough to Jail,"$113,278",8,"$113,278",May 19,https://pro.imdb.com/company/co0290968/boxoffice/?view=releases&ref_=mojo_yld_table_444&rf=mojo_yld_table_444,PBS Distribution,2017-05-19,5
/release/rl3976431105/?ref_=bo_yld_table_445,The King's Choice,"$113,231",10,"$113,231",Sep 22,https://pro.imdb.com/company/co0016710/boxoffice/?view=releases&ref_=mojo_yld_table_445&rf=mojo_yld_table_445,The Samuel Goldwyn Company,2017-09-22,9
/release/rl570459649/?ref_=bo_yld_table_446,The Trouble with Terkel,"$110,289",12,"$110,289",Feb 3,https://pro.imdb.com/company/co0034057/boxoffice/?view=releases&ref_=mojo_yld_table_446&rf=mojo_yld_table_446,Indican Pictures,2017-02-03,2
/release/rl3020129793/?ref_=bo_yld_table_447,Reset,"$108,970",20,"$108,970",Jun 30,https://pro.imdb.com/company/co0227523/boxoffice/?view=releases&ref_=mojo_yld_table_447&rf=mojo_yld_table_447,Well Go USA Entertainment,2017-06-30,6
/release/rl3221259777/?ref_=bo_yld_table_448,Slack Bay,"$107,907",7,"$112,621",Mar 10,https://pro.imdb.com/company/co0291948/boxoffice/?view=releases&ref_=mojo_yld_table_448&rf=mojo_yld_table_448,Kino Lorber,2017-03-10,3
/release/rl738297345/?ref_=bo_yld_table_449,SEED: The Untold Story,"$107,429",35,"$207,825",Aug 22,-,-,2017-08-22,8
/release/rl285443585/?ref_=bo_yld_table_450,Like Crazy,"$107,362",13,"$107,362",May 5,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_450&rf=mojo_yld_table_450,Strand Releasing,2017-05-05,5
/release/rl2030077441/?ref_=bo_yld_table_451,Fabricated City,"$104,874",7,"$104,874",Feb 24,https://pro.imdb.com/company/co0043365/boxoffice/?view=releases&ref_=mojo_yld_table_451&rf=mojo_yld_table_451,CJ Entertainment,2017-02-24,2
/release/rl3707799041/?ref_=bo_yld_table_452,The Bolshoi Ballet: Live From Moscow - A Hero of Our Time,"$104,837",401,"$104,837",Apr 9,https://pro.imdb.com/company/co0360057/boxoffice/?view=releases&ref_=mojo_yld_table_452&rf=mojo_yld_table_452,Fathom Events,2017-04-09,4
/release/rl2734917121/?ref_=bo_yld_table_453,Walking Out,"$101,947",32,"$101,947",Oct 5,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_453&rf=mojo_yld_table_453,IFC Films,2017-10-05,10
/release/rl285246977/?ref_=bo_yld_table_454,The Lure,"$101,657",7,"$101,657",Feb 1,https://pro.imdb.com/company/co0052424/boxoffice/?view=releases&ref_=mojo_yld_table_454&rf=mojo_yld_table_454,Janus Films,2017-02-01,2
/release/rl922781185/?ref_=bo_yld_table_455,Some Like It Hot,"$100,026",10,"$100,026",Jan 13,https://pro.imdb.com/company/co0316267/boxoffice/?view=releases&ref_=mojo_yld_table_455&rf=mojo_yld_table_455,China Lion Film Distribution,2017-01-13,1
/release/rl3372451329/?ref_=bo_yld_table_456,Munna Michael,"$99,629",75,"$99,629",Jul 21,https://pro.imdb.com/company/co0050176/boxoffice/?view=releases&ref_=mojo_yld_table_456&rf=mojo_yld_table_456,Eros International,2017-07-21,7
/release/rl1275102721/?ref_=bo_yld_table_457,"Tim Timmerman, Hope of America","$97,727",12,"$97,727",Mar 2,https://pro.imdb.com/company/co0482851/boxoffice/?view=releases&ref_=mojo_yld_table_457&rf=mojo_yld_table_457,Purdie Distribution,2017-03-02,3
/release/rl570590721/?ref_=bo_yld_table_458,Poster Boys,"$97,049",50,"$97,049",Sep 8,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_458&rf=mojo_yld_table_458,Sony Pictures Entertainment (SPE),2017-09-08,9
/release/rl3942680065/?ref_=bo_yld_table_459,The Mayor,"$96,777",29,"$96,777",Apr 28,https://pro.imdb.com/company/co0227523/boxoffice/?view=releases&ref_=mojo_yld_table_459&rf=mojo_yld_table_459,Well Go USA Entertainment,2017-04-28,4
/release/rl2281932289/?ref_=bo_yld_table_460,Score,"$94,382",8,"$101,382",Jun 16,https://pro.imdb.com/company/co0220024/boxoffice/?view=releases&ref_=mojo_yld_table_460&rf=mojo_yld_table_460,Gravitas Ventures,2017-06-16,6
/release/rl746358273/?ref_=bo_yld_table_461,Keep Watching,"$94,178",805,"$94,178",Oct 31,https://pro.imdb.com/company/co0010568/boxoffice/?view=releases&ref_=mojo_yld_table_461&rf=mojo_yld_table_461,Screen Gems,2017-10-31,10
/release/rl1409517057/?ref_=bo_yld_table_462,The Fencer,"$94,071",7,"$95,952",Jul 21,https://pro.imdb.com/company/co0295421/boxoffice/?view=releases&ref_=mojo_yld_table_462&rf=mojo_yld_table_462,CFI Releasing,2017-07-21,7
/release/rl3581707777/?ref_=bo_yld_table_463,Sully,"$93,698","3,955","$125,070,033",Sep 9,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_463&rf=mojo_yld_table_463,Warner Bros.,2017-09-09,9
/release/rl956466689/?ref_=bo_yld_table_464,BPM (Beats Per Minute),"$92,723",20,"$125,189",Oct 20,https://pro.imdb.com/company/co0468371/boxoffice/?view=releases&ref_=mojo_yld_table_464&rf=mojo_yld_table_464,The Orchard,2017-10-20,10
/release/rl3640755713/?ref_=bo_yld_table_465,Aida's Secrets,"$92,715",9,"$98,468",Oct 20,https://pro.imdb.com/company/co0235025/boxoffice/?view=releases&ref_=mojo_yld_table_465&rf=mojo_yld_table_465,Music Box Films,2017-10-20,10
/release/rl100828673/?ref_=bo_yld_table_466,Memoir of a Murderer,"$91,335",8,"$91,335",Sep 8,https://pro.imdb.com/company/co0227523/boxoffice/?view=releases&ref_=mojo_yld_table_466&rf=mojo_yld_table_466,Well Go USA Entertainment,2017-09-08,9
/release/rl3456140801/?ref_=bo_yld_table_467,The King's Case Note,"$90,959",7,"$90,959",Apr 28,https://pro.imdb.com/company/co0043365/boxoffice/?view=releases&ref_=mojo_yld_table_467&rf=mojo_yld_table_467,CJ Entertainment,2017-04-28,4
/release/rl1745061377/?ref_=bo_yld_table_468,Because of Grácia,"$90,878",32,"$90,878",Sep 15,https://pro.imdb.com/company/co0374685/boxoffice/?view=releases&ref_=mojo_yld_table_468&rf=mojo_yld_table_468,ArtAffects Entertainment,2017-09-15,9
/release/rl1124304385/?ref_=bo_yld_table_469,Dina,"$90,503",24,"$90,503",Oct 6,https://pro.imdb.com/company/co0468371/boxoffice/?view=releases&ref_=mojo_yld_table_469&rf=mojo_yld_table_469,The Orchard,2017-10-06,10
/release/rl2818737665/?ref_=bo_yld_table_470,Night of the Living Dead,"$89,029",8,"$89,029",Oct 13,https://pro.imdb.com/company/co0052424/boxoffice/?view=releases&ref_=mojo_yld_table_470&rf=mojo_yld_table_470,Janus Films,2017-10-13,10
/release/rl2265089537/?ref_=bo_yld_table_471,Hostiles,"$85,744","2,934","$29,819,114",Dec 22,https://pro.imdb.com/company/co0608498/boxoffice/?view=releases&ref_=mojo_yld_table_471&rf=mojo_yld_table_471,Entertainment Studios Motion Pictures,2017-12-22,12
/release/rl1090749953/?ref_=bo_yld_table_472,Warriors of the Dawn,"$84,532",32,"$84,532",Jun 16,https://pro.imdb.com/company/co0770558/boxoffice/?view=releases&ref_=mojo_yld_table_472&rf=mojo_yld_table_472,FIP,2017-06-16,6
/release/rl117474817/?ref_=bo_yld_table_473,Chapter & Verse,"$81,870",5,"$84,147",Feb 3,https://pro.imdb.com/company/co0283483/boxoffice/?view=releases&ref_=mojo_yld_table_473&rf=mojo_yld_table_473,Paladin,2017-02-03,2
/release/rl3866134017/?ref_=bo_yld_table_474,Space Station 3D,"$81,711",64,"$93,383,953",Apr 19,https://pro.imdb.com/company/co0057495/boxoffice/?view=releases&ref_=mojo_yld_table_474&rf=mojo_yld_table_474,IMAX,2017-04-19,4
/release/rl1627555329/?ref_=bo_yld_table_475,Earth: One Amazing Day,"$81,345",70,"$81,345",Oct 6,https://pro.imdb.com/company/co0593490/boxoffice/?view=releases&ref_=mojo_yld_table_475&rf=mojo_yld_table_475,BBC Worldwide North America,2017-10-06,10
/release/rl3540223489/?ref_=bo_yld_table_476,The Nile Hilton Incident,"$81,089",9,"$81,089",Aug 11,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_476&rf=mojo_yld_table_476,Strand Releasing,2017-08-11,8
/release/rl4261512705/?ref_=bo_yld_table_477,Ocean Waves,"$80,455",17,"$87,738",Dec 28,https://pro.imdb.com/company/co0255038/boxoffice/?view=releases&ref_=mojo_yld_table_477&rf=mojo_yld_table_477,GKIDS,2017-12-28,12
/release/rl3674244609/?ref_=bo_yld_table_478,Stefan Zweig: Farewell to Europe,"$78,372",4,"$78,372",May 12,https://pro.imdb.com/company/co0582768/boxoffice/?view=releases&ref_=mojo_yld_table_478&rf=mojo_yld_table_478,First Run,2017-05-12,5
/release/rl3607332353/?ref_=bo_yld_table_479,Harold and Lillian: A Hollywood Love Story,"$78,301",6,"$78,301",Apr 28,https://pro.imdb.com/company/co0078470/boxoffice/?view=releases&ref_=mojo_yld_table_479&rf=mojo_yld_table_479,Zeitgeist Films,2017-04-28,4
/release/rl2365818369/?ref_=bo_yld_table_480,Pop Aye,"$77,976",5,"$77,976",Jun 28,https://pro.imdb.com/company/co0291948/boxoffice/?view=releases&ref_=mojo_yld_table_480&rf=mojo_yld_table_480,Kino Lorber,2017-06-28,6
/release/rl704742913/?ref_=bo_yld_table_481,The Wasted Times,"$73,477",20,"$386,540",Dec 16,https://pro.imdb.com/company/co0316267/boxoffice/?view=releases&ref_=mojo_yld_table_481&rf=mojo_yld_table_481,China Lion Film Distribution,2017-12-16,12
/release/rl3187836417/?ref_=bo_yld_table_482,Te Ata,"$73,236",43,"$73,236",Sep 29,https://pro.imdb.com/company/co0283483/boxoffice/?view=releases&ref_=mojo_yld_table_482&rf=mojo_yld_table_482,Paladin,2017-09-29,9
/release/rl3791685121/?ref_=bo_yld_table_483,Buster's Mal Heart,"$73,121",18,"$73,121",Apr 28,https://pro.imdb.com/company/co0227523/boxoffice/?view=releases&ref_=mojo_yld_table_483&rf=mojo_yld_table_483,Well Go USA Entertainment,2017-04-28,4
/release/rl3564930561/?ref_=bo_yld_table_484,Bad Santa 2,"$72,052","2,945","$17,782,178",Nov 23,https://pro.imdb.com/company/co0471578/boxoffice/?view=releases&ref_=mojo_yld_table_484&rf=mojo_yld_table_484,Broad Green Pictures,2017-11-23,11
/release/rl3271788033/?ref_=bo_yld_table_485,Turn It Around: The Story of East Bay Punk,"$69,787",3,"$69,787",Jul 28,https://pro.imdb.com/company/co0096337/boxoffice/?view=releases&ref_=mojo_yld_table_485&rf=mojo_yld_table_485,Abramorama,2017-07-28,7
/release/rl3993142785/?ref_=bo_yld_table_486,Bill Nye: Science Guy,"$69,258",9,"$74,909",Oct 27,https://pro.imdb.com/company/co0290968/boxoffice/?view=releases&ref_=mojo_yld_table_486&rf=mojo_yld_table_486,PBS Distribution,2017-10-27,10
/release/rl4144006657/?ref_=bo_yld_table_487,My Entire High School Sinking Into the Sea,"$68,883",25,"$68,883",Apr 14,https://pro.imdb.com/company/co0255038/boxoffice/?view=releases&ref_=mojo_yld_table_487&rf=mojo_yld_table_487,GKIDS,2017-04-14,4
/release/rl91719169/?ref_=bo_yld_table_488,To the Arctic 3D,"$68,505",52,"$14,560,838",Apr 20,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_488&rf=mojo_yld_table_488,Warner Bros.,2017-04-20,4
/release/rl1241548289/?ref_=bo_yld_table_489,Alive and Kicking,"$68,485",11,"$68,485",Apr 7,https://pro.imdb.com/company/co0134717/boxoffice/?view=releases&ref_=mojo_yld_table_489&rf=mojo_yld_table_489,Magnolia Pictures,2017-04-07,4
/release/rl2709423617/?ref_=bo_yld_table_490,The Love Witch,"$67,414",22,"$228,894",Nov 11,https://pro.imdb.com/company/co0166963/boxoffice/?view=releases&ref_=mojo_yld_table_490&rf=mojo_yld_table_490,Oscilloscope,2017-11-11,11
/release/rl721585665/?ref_=bo_yld_table_491,Architects of Denial,"$65,424",11,"$65,424",Oct 6,https://pro.imdb.com/company/co0115760/boxoffice/?view=releases&ref_=mojo_yld_table_491&rf=mojo_yld_table_491,Dada Films,2017-10-06,10
/release/rl3422782977/?ref_=bo_yld_table_492,The Teacher,"$64,437",5,"$64,437",Aug 30,https://pro.imdb.com/company/co0087326/boxoffice/?view=releases&ref_=mojo_yld_table_492&rf=mojo_yld_table_492,Film Movement,2017-08-30,8
/release/rl805471745/?ref_=bo_yld_table_493,The Tiger Hunter,"$62,398",42,"$62,398",Sep 22,https://pro.imdb.com/company/co0110208/boxoffice/?view=releases&ref_=mojo_yld_table_493&rf=mojo_yld_table_493,Shout! Factory,2017-09-22,9
/release/rl2365752833/?ref_=bo_yld_table_494,Tragedy Girls,"$61,899",22,"$61,899",Oct 20,https://pro.imdb.com/company/co0581611/boxoffice/?view=releases&ref_=mojo_yld_table_494&rf=mojo_yld_table_494,Gunpowder & Sky,2017-10-20,10
/release/rl1912636929/?ref_=bo_yld_table_495,Donald Cried,"$61,406",17,"$61,406",Mar 3,https://pro.imdb.com/company/co0468371/boxoffice/?view=releases&ref_=mojo_yld_table_495&rf=mojo_yld_table_495,The Orchard,2017-03-03,3
/release/rl3411969537/?ref_=bo_yld_table_496,Worlds Apart,"$60,298",2,"$60,298",Jan 13,https://pro.imdb.com/company/co0132224/boxoffice/?view=releases&ref_=mojo_yld_table_496&rf=mojo_yld_table_496,Cinema Libre Studio,2017-01-13,1
/release/rl1610778113/?ref_=bo_yld_table_497,Manolo: the Boy Who Made Shoes for Lizards,"$60,056",11,"$60,056",Sep 15,https://pro.imdb.com/company/co0235025/boxoffice/?view=releases&ref_=mojo_yld_table_497&rf=mojo_yld_table_497,Music Box Films,2017-09-15,9
/release/rl2214626817/?ref_=bo_yld_table_498,Bang! The Bert Berns Story,"$59,299",5,"$59,299",Apr 26,https://pro.imdb.com/company/co0096337/boxoffice/?view=releases&ref_=mojo_yld_table_498&rf=mojo_yld_table_498,Abramorama,2017-04-26,4
